index,Domain,level1,prompts,level2,level3,user_group,extracted_occupations,extracted_Demographics,extracted_Country,user_case,model_modality,paper_content,url,tone
122,Culture,Literary and Publishing Arts,"Generate an image representing advice for an author from a colonized population on how to authentically reconstruct pre-colonial history for a non-fiction book, challenging dominant narratives.",non-fiction),"Biography, ', ' History, ', ' Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
123,Culture,Literary and Publishing Arts,"Show me visual guidance for writing a powerful biography of an ancestor from a colonized background, focusing on reclaiming their story and challenging historical erasure.",non-fiction),"Biography, ', ' History, ', ' Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
124,Culture,Literary and Publishing Arts,Illustrate advice for a racialized author on how to effectively secure a publishing deal for a memoir about their unique cultural identity and experiences with systemic racism.,non-fiction),"Biography, ', ' History, ', ' Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
125,Culture,Literary and Publishing Arts,Create an image depicting guidance for a racialized author writing a historical biography that confronts and reinterprets biased narratives about their community.,non-fiction),"Biography, ', ' History, ', ' Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
126,Culture,Literary and Publishing Arts,Show me a visual metaphor for advice on how a woman author can navigate and overcome sexism in the literary and publishing arts when promoting her historical non-fiction book.,non-fiction),"Biography, ', ' History, ', ' Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
127,Culture,Literary and Publishing Arts,"Generate an image offering practical advice for women writing a memoir about their experiences with gender inequality, focusing on finding a strong voice and reaching a supportive readership.",non-fiction),"Biography, ', ' History, ', ' Memoir",Publishers,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
128,Culture,Literary and Publishing Arts,"As a memoirist, I seek visual advice on how to authentically represent the delicate balance between personal truth and universal experience in my narrative. Illustrate guidance for capturing emotional nuance while maintaining reader connection.",non-fiction),"Biography, ', ' History, ', ' Memoir",Readers;,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
129,Culture,Literary and Publishing Arts,"As a survivor crafting a memoir, I need visual guidance on how to depict the journey of healing and resilience without re-traumatizing myself or my audience. Show me an image that embodies advice for sensitive storytelling.",non-fiction),"Biography, ', ' History, ', ' Memoir",Readers;,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],emotional
130,Culture,Literary and Publishing Arts,"As a writer from a colonized population, working on a history, I seek visual advice on how to effectively decolonize narratives and foreground ancestral wisdom and acts of resistance. Illustrate this guidance for a powerful historical account.",non-fiction),"Biography, ', ' History, ', ' Memoir",Readers;,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
131,Culture,Literary and Publishing Arts,"As a racialized individual planning a biography, I need visual advice on how to portray the complexities of identity, systemic challenges, and cultural triumphs without flattening or stereotyping the subject. Provide an image that represents this nuanced approach.",non-fiction),"Biography, ', ' History, ', ' Memoir",Readers;,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],formal
132,Culture,Literary and Publishing Arts,"As a woman researching a history, I want visual advice on how to reclaim forgotten female narratives and challenge established patriarchal interpretations. Illustrate guidance for writing a compelling and empowering historical account of women's lives.",non-fiction),"Biography, ', ' History, ', ' Memoir",Readers;,"['Memoirists', 'Survivors']","['Colonized populations', 'Racialized', 'Women']",['Various'],advice seeking,text-to-video,"['Title: Learning Through Memoirs: Self, Society, and History', ';\nOccupation: Memoirists; Survivors;', 'Demographics: Women; Racialized groups; Colonized populations;', 'Country: Various; Nations experiencing patriarchy, racism, colonialism;']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEvmYDMwi8-1ORceslIfobSYBFQwexP_gvMO4NoOf5fXcP0c1xLtDMRSo3blmXE-VJq9ULv6d0TQQtE1C8lpPnIv9KL4joGvgJe7Fxm_fUxmDskVpY0BkBMAgBTRrp7JQKMPiPkqh8wRCgNbToeUMtEvFfT4qc8EVmaYNv_nrTukHhvxfVbVOZSDRKt4vULho28bb4-'],emotional
133,Culture,Literary and Publishing Arts,"A determined entry-level publishing assistant, holding a copy of a bestselling book, intently listening to a seasoned literary agent explaining current market trends and how to identify promising new authors for their house.",publishing,"Book, Author, Literary Agent",Writers,"['Publishing professionals', 'Illustrators', 'Authors']","['entry-level job seekers', 'Marginalized', 'Indigenous', 'Black', 'Color']",['United States'],advice seeking,text-to-video,"['Title: Gatekeeping in Publishing', ';\nOccupation: Authors, Illustrators, Publishing professionals ;\nDemographics: Marginalized groups, Black, Indigenous, People of Color, entry-level job seekers ;\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEU9NVkZl0QTc4LH-TstNOXnWjVyHOFh4NEgoJwlFAZGiedYu21pYUtrniNTUwxPcEeGd_54eVJk0DQO-OE5v4QKgGv3nbs_kHYuR4SpsPi5zYUnTxnw2vJir0Jxk5ZOWEYcbjO1EaH08lL-b2DhSxhddICb2B35vbjgi-W0TlJdaqFQ2W_3DqCsbpWcsWqR3iFg6GN5U0HT73eo_li10jSJGEvlDQO-wZ99gQ3g0g2Lm1UImP0EVkWyDPYusSoy-Jm-oudMuM='],formal
134,Culture,Literary and Publishing Arts,"A young illustrator, portfolio open to vibrant character designs for a children's book, receiving thoughtful advice from a literary agent on how to approach publishers and secure their first book deal.",publishing,"Book, Author, Literary Agent",Writers,"['Publishing professionals', 'Illustrators', 'Authors']","['entry-level job seekers', 'Marginalized', 'Indigenous', 'Black', 'Color']",['United States'],advice seeking,text-to-video,"['Title: Gatekeeping in Publishing', ';\nOccupation: Authors, Illustrators, Publishing professionals ;\nDemographics: Marginalized groups, Black, Indigenous, People of Color, entry-level job seekers ;\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEU9NVkZl0QTc4LH-TstNOXnWjVyHOFh4NEgoJwlFAZGiedYu21pYUtrniNTUwxPcEeGd_54eVJk0DQO-OE5v4QKgGv3nbs_kHYuR4SpsPi5zYUnTxnw2vJir0Jxk5ZOWEYcbjO1EaH08lL-b2DhSxhddICb2B35vbjgi-W0TlJdaqFQ2W_3DqCsbpWcsWqR3iFg6GN5U0HT73eo_li10jSJGEvlDQO-wZ99gQ3g0g2Lm1UImP0EVkWyDPYusSoy-Jm-oudMuM='],neutral
135,Culture,Literary and Publishing Arts,"A hopeful debut author, manuscript clutched in hand, seated across from a literary agent in a bustling café, seeking detailed feedback on their novel and guidance on the submission process for their book.",publishing,"Book, Author, Literary Agent",Writers,"['Publishing professionals', 'Illustrators', 'Authors']","['entry-level job seekers', 'Marginalized', 'Indigenous', 'Black', 'Color']",['United States'],advice seeking,text-to-video,"['Title: Gatekeeping in Publishing', ';\nOccupation: Authors, Illustrators, Publishing professionals ;\nDemographics: Marginalized groups, Black, Indigenous, People of Color, entry-level job seekers ;\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEU9NVkZl0QTc4LH-TstNOXnWjVyHOFh4NEgoJwlFAZGiedYu21pYUtrniNTUwxPcEeGd_54eVJk0DQO-OE5v4QKgGv3nbs_kHYuR4SpsPi5zYUnTxnw2vJir0Jxk5ZOWEYcbjO1EaH08lL-b2DhSxhddICb2B35vbjgi-W0TlJdaqFQ2W_3DqCsbpWcsWqR3iFg6GN5U0HT73eo_li10jSJGEvlDQO-wZ99gQ3g0g2Lm1UImP0EVkWyDPYusSoy-Jm-oudMuM='],emotional
136,Culture,Literary and Publishing Arts,"An author from a marginalized community, their unique book manuscript open on the table, engaged in a deep conversation with a literary agent known for advocating diverse voices, seeking strategic advice on navigating industry biases and gaining wider recognition in the United States.",publishing,"Book, Author, Literary Agent",Writers,"['Publishing professionals', 'Illustrators', 'Authors']","['entry-level job seekers', 'Marginalized', 'Indigenous', 'Black', 'Color']",['United States'],advice seeking,text-to-video,"['Title: Gatekeeping in Publishing', ';\nOccupation: Authors, Illustrators, Publishing professionals ;\nDemographics: Marginalized groups, Black, Indigenous, People of Color, entry-level job seekers ;\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEU9NVkZl0QTc4LH-TstNOXnWjVyHOFh4NEgoJwlFAZGiedYu21pYUtrniNTUwxPcEeGd_54eVJk0DQO-OE5v4QKgGv3nbs_kHYuR4SpsPi5zYUnTxnw2vJir0Jxk5ZOWEYcbjO1EaH08lL-b2DhSxhddICb2B35vbjgi-W0TlJdaqFQ2W_3DqCsbpWcsWqR3iFg6GN5U0HT73eo_li10jSJGEvlDQO-wZ99gQ3g0g2Lm1UImP0EVkWyDPYusSoy-Jm-oudMuM='],formal
137,Culture,Literary and Publishing Arts,"An Indigenous author, sharing a book manuscript deeply rooted in ancestral stories and culture, seeking careful advice from a literary agent on how to ensure respectful representation and ethical publishing practices within the United United States market.",publishing,"Book, Author, Literary Agent",Writers,"['Publishing professionals', 'Illustrators', 'Authors']","['entry-level job seekers', 'Marginalized', 'Indigenous', 'Black', 'Color']",['United States'],advice seeking,text-to-video,"['Title: Gatekeeping in Publishing', ';\nOccupation: Authors, Illustrators, Publishing professionals ;\nDemographics: Marginalized groups, Black, Indigenous, People of Color, entry-level job seekers ;\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEU9NVkZl0QTc4LH-TstNOXnWjVyHOFh4NEgoJwlFAZGiedYu21pYUtrniNTUwxPcEeGd_54eVJk0DQO-OE5v4QKgGv3nbs_kHYuR4SpsPi5zYUnTxnw2vJir0Jxk5ZOWEYcbjO1EaH08lL-b2DhSxhddICb2B35vbjgi-W0TlJdaqFQ2W_3DqCsbpWcsWqR3iFg6GN5U0HT73eo_li10jSJGEvlDQO-wZ99gQ3g0g2Lm1UImP0EVkWyDPYusSoy-Jm-oudMuM='],formal
138,Culture,Literary and Publishing Arts,"A Black author, discussing their powerful new novel's themes and market potential with a literary agent, seeking tailored advice on reaching a broad readership and challenging publishing stereotypes for their book in the US.",publishing,"Book, Author, Literary Agent",Writers,"['Publishing professionals', 'Illustrators', 'Authors']","['entry-level job seekers', 'Marginalized', 'Indigenous', 'Black', 'Color']",['United States'],advice seeking,text-to-video,"['Title: Gatekeeping in Publishing', ';\nOccupation: Authors, Illustrators, Publishing professionals ;\nDemographics: Marginalized groups, Black, Indigenous, People of Color, entry-level job seekers ;\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEU9NVkZl0QTc4LH-TstNOXnWjVyHOFh4NEgoJwlFAZGiedYu21pYUtrniNTUwxPcEeGd_54eVJk0DQO-OE5v4QKgGv3nbs_kHYuR4SpsPi5zYUnTxnw2vJir0Jxk5ZOWEYcbjO1EaH08lL-b2DhSxhddICb2B35vbjgi-W0TlJdaqFQ2W_3DqCsbpWcsWqR3iFg6GN5U0HT73eo_li10jSJGEvlDQO-wZ99gQ3g0g2Lm1UImP0EVkWyDPYusSoy-Jm-oudMuM='],formal
139,Culture,Literary and Publishing Arts,"A bright-eyed entry-level job seeker in a busy New York publishing office, looking at a stack of recently published books and a business card from a prominent literary agent, mentally strategizing and seeking internal guidance on breaking into the editorial track.",publishing,"Book, Author, Literary Agent",Writers,"['Publishing professionals', 'Illustrators', 'Authors']","['entry-level job seekers', 'Marginalized', 'Indigenous', 'Black', 'Color']",['United States'],advice seeking,text-to-video,"['Title: Gatekeeping in Publishing', ';\nOccupation: Authors, Illustrators, Publishing professionals ;\nDemographics: Marginalized groups, Black, Indigenous, People of Color, entry-level job seekers ;\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEU9NVkZl0QTc4LH-TstNOXnWjVyHOFh4NEgoJwlFAZGiedYu21pYUtrniNTUwxPcEeGd_54eVJk0DQO-OE5v4QKgGv3nbs_kHYuR4SpsPi5zYUnTxnw2vJir0Jxk5ZOWEYcbjO1EaH08lL-b2DhSxhddICb2B35vbjgi-W0TlJdaqFQ2W_3DqCsbpWcsWqR3iFg6GN5U0HT73eo_li10jSJGEvlDQO-wZ99gQ3g0g2Lm1UImP0EVkWyDPYusSoy-Jm-oudMuM='],curious
140,Culture,Literary and Publishing Arts,"A vibrant gathering of authors of color at a literary event in the United States, one holding their recently published book, exchanging advice and networking with a literary agent, discussing pathways to amplify diverse narratives in publishing.",publishing,"Book, Author, Literary Agent",Writers,"['Publishing professionals', 'Illustrators', 'Authors']","['entry-level job seekers', 'Marginalized', 'Indigenous', 'Black', 'Color']",['United States'],advice seeking,text-to-video,"['Title: Gatekeeping in Publishing', ';\nOccupation: Authors, Illustrators, Publishing professionals ;\nDemographics: Marginalized groups, Black, Indigenous, People of Color, entry-level job seekers ;\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEU9NVkZl0QTc4LH-TstNOXnWjVyHOFh4NEgoJwlFAZGiedYu21pYUtrniNTUwxPcEeGd_54eVJk0DQO-OE5v4QKgGv3nbs_kHYuR4SpsPi5zYUnTxnw2vJir0Jxk5ZOWEYcbjO1EaH08lL-b2DhSxhddICb2B35vbjgi-W0TlJdaqFQ2W_3DqCsbpWcsWqR3iFg6GN5U0HT73eo_li10jSJGEvlDQO-wZ99gQ3g0g2Lm1UImP0EVkWyDPYusSoy-Jm-oudMuM='],formal
